,UDI,Type,air_temperature,process_temperature,rotational_speed_actual,torque,tool_wear,machine_failure,TWF,HDF,PWF,OSF,RNF,H,L,M,rotational_speed_normalised
7919,616,L,298.1,309.9,1642,30.4,58.0,0,0,0,0,0,0,0,1,0,0.3157622301593338
7920,6653,H,301.5,310.4,1580,35.7,161.0,0,0,0,0,0,0,1,0,0,0.3157622301566542
7921,4352,L,301.8,309.6,1432,43.7,138.0,0,0,0,0,0,0,0,1,0,0.3157622301481229
7922,9764,M,298.6,309.6,1635,29.7,9.0,0,0,0,0,0,0,0,0,1,0.3157622301590522
7923,7995,L,301.0,312.3,1424,43.5,136.0,0,0,0,0,0,0,0,1,0,0.3157622301475524
7924,9301,L,298.1,308.9,1367,41.9,113.0,0,0,0,0,0,0,0,1,0,0.3157622301430718
7925,1375,L,298.8,310.3,1553,36.8,97.0,0,0,0,0,0,0,0,1,0,0.3157622301553443
7926,7329,L,300.0,310.5,1517,42.2,186.0,0,0,0,0,0,0,0,1,0,0.3157622301534432
7927,8726,M,297.1,308.5,1515,42.1,81.0,0,0,0,0,0,0,0,0,1,0.315762230153332
7928,3533,L,301.9,310.9,1486,40.3,6.0,0,0,0,0,0,0,0,1,0,0.3157622301516487
7929,3447,H,301.6,310.6,1400,49.5,211.0,0,0,0,0,0,0,1,0,0,0.3157622301457582
7930,5344,L,303.5,312.8,1607,38.4,92.0,0,0,0,0,0,0,0,1,0,0.3157622301578741
7931,8443,L,298.6,310.0,1517,39.0,4.0,0,0,0,0,0,0,0,1,0,0.3157622301534432
7932,760,M,296.7,307.8,1537,36.3,233.0,0,0,0,0,0,0,0,0,1,0.3157622301545222
7933,4222,L,301.9,310.6,1467,39.3,32.0,0,0,0,0,0,0,0,1,0,0.3157622301504695
7934,6562,L,301.5,310.7,1596,35.4,150.0,0,0,0,0,0,0,0,1,0,0.3157622301573875
7935,9239,M,298.2,308.8,1456,41.2,150.0,0,0,0,0,0,0,0,0,1,0.3157622301497572
7936,2011,L,298.6,308.3,1278,60.5,32.0,0,0,0,0,0,0,0,1,0,0.3157622301342995
7937,4931,L,303.4,312.3,1663,33.9,78.0,0,0,0,0,0,0,0,1,0,0.3157622301601492
7938,8034,L,300.7,311.9,1485,38.8,9.0,0,0,0,0,0,0,0,1,0,0.3157622301515882
7939,9798,M,298.4,309.2,1597,33.5,116.0,0,0,0,0,0,0,0,0,1,0.3157622301574323
7940,6103,L,300.7,310.7,1442,43.2,49.0,0,0,0,0,0,0,0,1,0,0.3157622301488176
7941,3515,H,301.9,311.0,1430,49.8,174.0,0,0,0,0,0,0,1,0,0,0.3157622301479815
7942,8648,L,297.5,308.5,1530,38.5,93.0,0,0,0,0,0,0,0,1,0,0.3157622301541512
7943,53,H,298.8,310.0115802171291,1497,43.8,147.0,0,0,0,0,0,0,1,0,0,0.3157622301523032
7944,2629,H,299.9,309.6,1410,51.2,98.0,0,0,0,0,0,0,1,0,0,0.3157622301465212
7945,8159,L,299.6,310.8,1400,40.8,118.0,0,0,0,0,0,0,0,1,0,0.3157622301457582
7946,2248,M,299.2,310.0115802171291,1396,48.5,5.0,0,0,0,0,0,0,0,0,1,0.3157622301454466
7947,4396,L,302.3,310.1,1513,40.4,22.0,0,0,0,0,0,0,0,1,0,0.3157622301532202
7948,5690,L,302.4,311.8,1543,31.1,96.0,0,0,0,0,0,0,0,1,0,0.3157622301548347
7949,2535,L,298.9,308.7,1729,26.6,73.0,0,0,0,0,0,0,0,1,0,0.315762230162452
7950,9508,L,299.3,310.5,1505,38.8,30.0,0,0,0,0,0,0,0,1,0,0.3157622301527668
7951,8946,L,297.4,308.2,1639,33.8,39.0,0,0,0,0,0,0,0,1,0,0.3157622301592138
7952,1079,H,296.9,307.7,1656,30.8,181.0,0,0,0,0,0,0,1,0,0,0.3157622301598822
7953,3001,H,300.5,309.8,1324,72.8,159.0,1,0,0,1,0,0,1,0,0,0.3157622301391395
7954,2613,L,299.4,309.1,2421,14.2,57.0,0,0,0,0,0,0,0,1,0,0.3157622301739658
7955,9215,L,298.0,310.0115802171291,1508,37.1,92.0,0,0,0,0,0,0,0,1,0,0.315762230152938
7956,2671,L,299.8,309.4,1467,46.2,219.0,0,0,0,0,0,0,0,1,0,0.3157622301504695
7957,4004,L,302.1,311.2,1519,39.3,155.0,0,0,0,0,0,0,0,1,0,0.3157622301535537
7958,8049,L,300.6,311.9,1413,41.3,43.0,0,0,0,0,0,0,0,1,0,0.3157622301467457
7959,2044,M,299.2,309.0,1597,30.3,115.0,0,0,0,0,0,0,0,0,1,0.3157622301574323
7960,2065,L,299.6,309.5,1453,41.4,168.0,0,0,0,0,0,0,0,1,0,0.315762230149559
7961,3016,L,300.5,309.7,1589,30.5,198.0,0,0,0,0,0,0,0,1,0,0.3157622301570705
7962,8939,M,297.4,308.4,1517,41.0,18.0,0,0,0,0,0,0,0,0,1,0.3157622301534432
7963,2698,L,300.0,309.6,1618,28.7,53.0,0,0,0,0,0,0,0,1,0,0.3157622301583471
7964,1300,M,298.7,310.0115802171291,1458,40.2,137.0,0,0,0,0,0,0,0,0,1,0.3157622301498884
7965,4253,H,302.6,311.0,1438,51.0,106.0,0,0,0,0,0,0,1,0,0,0.3157622301485422
7966,3590,L,301.7,310.5,2465,13.7,149.0,0,0,0,0,0,0,0,1,0,0.3157622301743011
7967,795,H,296.9,307.9,1547,32.6,79.0,0,0,0,0,0,0,1,0,0,0.3157622301550402
7968,5783,L,301.7,311.1,1455,39.8,118.0,0,0,0,0,0,0,0,1,0,0.3157622301496914
7969,192,L,298.2,308.4,1666,34.6,74.0,0,0,0,0,0,0,0,1,0,0.3157622301602623
7970,2091,L,299.5,309.2,1393,47.3,20.0,0,0,0,0,0,0,0,1,0,0.3157622301452104
7971,8104,M,300.3,311.9,1429,41.6,184.0,0,0,0,0,0,0,0,0,1,0.3157622301479105
7972,2164,L,299.6,309.2,1422,39.8,219.0,0,0,0,0,0,0,0,1,0,0.3157622301474077
7973,9089,M,297.1,310.0115802171291,1662,26.9,183.0,0,0,0,0,0,0,0,0,1,0.3157622301601114
7974,7391,M,299.7,310.5,1490,41.2,126.0,0,0,0,0,0,0,0,0,1,0.315762230151889
7975,9938,L,298.3,308.1,1505,46.1,80.0,0,0,0,0,0,0,0,1,0,0.3157622301527668
7976,3998,L,302.2,311.1,1394,53.7,140.0,0,0,0,0,0,0,0,1,0,0.3157622301452893
7977,5416,M,302.6,310.0115802171291,1410,50.3,33.0,0,0,0,0,0,0,0,0,1,0.3157622301465212
7978,4182,M,302.4,310.7,1521,40.4,152.0,0,0,0,0,0,0,0,0,1,0.3157622301536637
7979,2620,L,299.4,310.0115802171291,1569,40.8,73.0,0,0,0,0,0,0,0,1,0,0.3157622301561318
7980,7220,M,299.8,309.7,1556,37.7,124.0,0,0,0,0,0,0,0,0,1,0.3157622301554945
7981,7299,L,300.1,310.5,1532,36.0,109.0,0,0,0,0,0,0,0,1,0,0.315762230154258
7982,709,M,297.6,308.8,1416,45.9,101.0,0,0,0,0,0,0,0,0,1,0.3157622301469683
7983,2552,L,299.3,309.2,1541,37.2,118.0,0,0,0,0,0,0,0,1,0,0.3157622301547311
7984,4608,L,303.0,311.1,1980,20.2,108.0,0,0,0,0,0,0,0,1,0,0.3157622301685802
7985,6860,M,301.1,311.3,1909,22.7,38.0,0,0,0,0,0,0,0,0,1,0.3157622301671788
7986,8425,L,299.1,310.6,1380,44.7,170.0,0,0,0,0,0,0,0,1,0,0.3157622301441621
7987,3851,M,302.3,310.0115802171291,1421,41.3,182.0,0,0,0,0,0,0,0,0,1,0.3157622301473349
7988,5624,L,302.9,312.3,1578,36.3,141.0,0,0,0,0,0,0,0,1,0,0.3157622301565603
7989,9460,L,298.4,309.1,1579,36.1,123.0,0,0,0,0,0,0,0,1,0,0.3157622301566073
7990,5770,L,301.7,311.3,1348,51.0,87.0,0,0,0,0,0,0,0,1,0,0.3157622301413986
7991,5519,M,302.5,310.0115802171291,2023,19.1,74.0,0,0,0,0,0,0,0,0,1,0.3157622301693322
7992,5407,L,302.7,312.4,1360,47.8,11.0,0,0,0,0,0,0,0,1,0,0.3157622301424667
7993,5550,H,302.3,311.9,1374,52.4,108.0,0,0,0,0,0,0,1,0,0,0.3157622301436643
7994,6904,M,301.0,311.6,1609,35.8,156.0,0,0,0,0,0,0,0,0,1,0.3157622301579611
7995,2574,L,299.5,309.2,1499,41.5,175.0,0,0,0,0,0,0,0,1,0,0.3157622301524201
7996,8085,L,300.2,311.4,1483,44.4,141.0,0,0,0,0,0,0,0,1,0,0.3157622301514667
7997,3553,M,301.8,310.9,1358,52.3,56.0,0,0,0,0,0,0,0,0,1,0.3157622301422914
7998,1707,L,298.2,307.8,1521,42.9,60.0,0,0,0,0,0,0,0,1,0,0.3157622301536637
7999,8850,L,297.5,308.9,1596,30.7,5.0,0,0,0,0,0,0,0,1,0,0.3157622301573875
8000,8059,L,300.3,311.6,1515,44.9,69.0,0,0,0,0,0,0,0,1,0,0.315762230153332
8001,7519,L,300.2,311.5,1500,40.8,108.0,0,0,0,0,0,0,0,1,0,0.3157622301524782
8002,9497,M,299.2,310.0,1349,50.4,226.0,0,0,0,0,0,0,0,0,1,0.3157622301414892
8003,6083,L,300.9,310.7,1352,46.4,212.0,0,0,0,0,0,0,0,1,0,0.315762230141759
8004,85,L,298.9,308.9,1422,47.6,15.0,0,0,0,0,0,0,0,1,0,0.3157622301474077
8005,8523,H,298.3,309.4,1631,29.8,0.0,0,0,0,0,0,0,1,0,0,0.3157622301588891
8006,2879,H,300.5,309.4,1502,34.3,40.0,0,0,0,0,0,0,1,0,0,0.3157622301525941
8007,6310,L,300.9,310.2,1382,50.4,131.0,0,0,0,0,0,0,0,1,0,0.3157622301443261
8008,4095,L,302.0,310.5,1651,30.9,146.0,0,0,0,0,0,0,0,1,0,0.3157622301596886
8009,2997,M,300.5,309.8,1508,37.8,150.0,0,0,0,0,0,0,0,0,1,0.315762230152938
8010,9415,L,298.1,308.6,1354,53.9,207.0,1,0,0,0,1,0,0,1,0,0.3157622301419376
8011,61,L,298.8,309.1,1393,52.6,167.0,0,0,0,0,0,0,0,1,0,0.3157622301452104
8012,2539,L,299.1,310.0115802171291,1429,50.1,84.0,0,0,0,0,0,0,0,1,0,0.3157622301479105
8013,8314,M,298.8,310.0,1484,44.9,80.0,0,0,0,0,0,0,0,0,1,0.3157622301515275
8014,1160,L,297.0,310.0115802171291,1609,35.6,193.0,0,0,0,0,0,0,0,1,0,0.3157622301579611
8015,3045,L,300.2,309.4,1981,21.4,44.0,0,0,0,0,0,0,0,1,0,0.3157622301685985
8016,9786,H,298.7,309.7,1697,29.8,74.0,0,0,0,0,0,0,1,0,0,0.315762230161382
8017,5868,L,301.5,311.0,1494,45.3,99.0,0,0,0,0,0,0,0,1,0,0.3157622301521267
8018,6323,M,300.7,310.1,1483,40.2,162.0,0,0,0,0,0,0,0,0,1,0.3157622301514667
8019,3644,L,302.3,310.0115802171291,1784,26.4,79.0,0,0,0,0,0,0,0,1,0,0.3157622301641095
8020,1602,L,297.8,307.8,1597,38.2,11.0,0,0,0,0,0,0,0,1,0,0.3157622301574323
8021,4595,M,303.0,311.2,1387,41.4,100.0,0,0,0,0,0,0,0,0,1,0.3157622301447316
8022,7116,M,301.0,310.6,1460,53.6,74.0,0,0,0,0,0,0,0,0,1,0.3157622301500188
8023,2731,L,299.6,309.2,1425,45.9,133.0,0,0,0,0,0,0,0,1,0,0.3157622301476244
8024,7178,L,300.2,310.0115802171291,1415,49.6,21.0,0,0,0,0,0,0,0,1,0,0.3157622301468943
8025,1648,L,297.8,307.8,1761,28.9,128.0,0,0,0,0,0,0,0,1,0,0.3157622301634425
8026,4613,L,303.0,311.3,2194,16.5,148.0,0,0,0,0,0,0,0,1,0,0.3157622301717526
8027,8822,H,297.4,308.7,1623,33.8,127.0,0,0,0,0,0,0,1,0,0,0.3157622301585577
8028,5854,L,301.2,311.0,1567,35.1,64.0,0,0,0,0,0,0,0,1,0,0.3157622301560353
8029,3683,L,302.1,311.2,1550,34.8,177.0,0,0,0,0,0,0,0,1,0,0.3157622301551928
8030,8102,L,300.1,311.8,1567,37.7,180.0,0,0,0,0,0,0,0,1,0,0.3157622301560353
8031,8006,L,300.1,312.0,1477,37.3,164.0,0,0,0,0,0,0,0,1,0,0.315762230151098
8032,552,L,297.4,309.2,1274,54.3,121.0,0,0,0,0,0,0,0,1,0,0.3157622301338437
8033,2304,L,299.2,308.5,1374,53.6,143.0,0,0,0,0,0,0,0,1,0,0.3157622301436643
8034,1121,H,296.6,310.0115802171291,1654,31.0,91.0,0,0,0,0,0,0,1,0,0,0.3157622301598051
8035,8993,H,297.2,307.9,1450,37.2,151.0,0,0,0,0,0,0,1,0,0,0.3157622301493591
8036,4772,M,300.1,311.9,1617,36.0,95.0,0,0,0,0,0,0,0,0,1,0.3157622301583047
8037,5502,L,302.7,312.1,1543,37.5,33.0,0,0,0,0,0,0,0,1,0,0.3157622301548347
8038,3027,M,300.4,309.5,1888,21.9,221.0,0,0,0,0,0,0,0,0,1,0.3157622301667213
8039,426,M,300.1,308.4,1665,28.9,108.0,0,0,0,0,0,0,0,0,1,0.3157622301602247
8040,3865,M,302.5,311.4,1629,31.7,225.0,0,0,0,0,0,0,0,0,1,0.3157622301588069
8041,7955,L,301.0,311.9,1454,41.9,33.0,0,0,0,0,0,0,0,1,0,0.3157622301496253
8042,2891,L,300.6,309.7,1593,32.4,76.0,0,0,0,0,0,0,0,1,0,0.3157622301572523
8043,381,L,297.5,308.3,2564,12.8,127.0,1,0,0,1,0,0,0,1,0,0.3157622301749711
8044,4539,L,302.4,310.3,1923,23.3,172.0,0,0,0,0,0,0,0,1,0,0.3157622301674723
8045,6383,L,300.2,309.8,1481,41.9,106.0,0,0,0,0,0,0,0,1,0,0.3157622301513445
8046,4962,L,303.9,312.7,1800,24.3,158.0,0,0,0,0,0,0,0,1,0,0.3157622301645528
8047,4025,M,302.1,311.0,1351,60.3,207.0,1,0,0,0,1,0,0,0,1,0.3157622301416694
8048,1860,L,297.8,307.4,1355,45.8,60.0,0,0,0,0,0,0,0,1,0,0.3157622301420265
8049,2413,L,299.1,310.0115802171291,1408,46.7,196.0,0,0,0,0,0,0,0,1,0,0.3157622301463704
8050,6824,M,300.9,310.7,1268,56.3,161.0,0,0,0,0,0,0,0,0,1,0.3157622301331488
8051,9300,M,298.1,308.9,1335,50.4,110.0,0,0,0,0,0,0,0,0,1,0.3157622301401959
8052,8189,M,299.6,310.9,1530,38.8,198.0,0,0,0,0,0,0,0,0,1,0.3157622301541512
8053,3559,L,301.7,310.6,1743,26.2,71.0,0,0,0,0,0,0,0,1,0,0.3157622301628947
8054,438,L,297.3,308.3,1538,38.5,47.0,0,0,0,0,0,0,0,1,0,0.3157622301545746
8055,1287,L,298.5,309.6,1582,40.3,103.0,0,0,0,0,0,0,0,1,0,0.3157622301567476
8056,8790,L,297.4,308.5,1471,43.9,45.0,0,0,0,0,0,0,0,1,0,0.3157622301507231
8057,8861,M,297.9,309.1,1488,37.3,30.0,0,0,0,0,0,0,0,0,1,0.3157622301517692
8058,1240,H,297.2,308.5,1482,39.3,108.0,0,0,0,0,0,0,1,0,0,0.3157622301514057
8059,5840,M,301.4,311.2,1541,36.3,28.0,0,0,0,0,0,0,0,0,1,0.3157622301547311
8060,2080,M,299.3,310.0115802171291,1523,37.9,204.0,0,0,0,0,0,0,0,0,1,0.3157622301537731
8061,433,M,297.6,308.5,1466,39.7,34.0,0,0,0,0,0,0,0,0,1,0.3157622301504056
8062,5805,L,301.5,310.9,1365,46.5,172.0,0,0,0,0,0,0,0,1,0,0.3157622301429003
8063,671,L,297.6,309.0,1822,25.4,202.0,0,0,0,0,0,0,0,1,0,0.3157622301651361
8064,9610,L,299.0,310.1,1470,40.3,83.0,0,0,0,0,0,0,0,1,0,0.3157622301506599
8065,9226,L,300.1,309.1,1820,23.6,120.0,0,0,0,0,0,0,0,1,0,0.3157622301650843
8066,7889,L,300.7,312.3,1577,33.2,100.0,0,0,0,0,0,0,0,1,0,0.3157622301565133
8067,1127,L,296.8,310.0115802171291,1706,30.8,111.0,0,0,0,0,0,0,0,1,0,0.3157622301616914
8068,7897,L,300.8,312.6,1376,53.6,119.0,0,0,0,0,0,0,0,1,0,0.3157622301438312
8069,4854,L,303.7,312.2,1487,34.0,94.0,0,0,0,0,0,0,0,1,0,0.315762230151709
8070,2422,L,298.9,308.2,2384,15.0,19.0,0,0,0,0,0,0,0,1,0,0.3157622301736634
8071,8942,M,297.3,308.3,1595,32.2,29.0,0,0,0,0,0,0,0,0,1,0.3157622301573425
8072,3845,L,302.4,311.1,1484,45.9,169.0,0,0,0,0,0,0,0,1,0,0.3157622301515275
8073,8362,L,298.6,310.0115802171291,1450,44.3,7.0,0,0,0,0,0,0,0,1,0,0.3157622301493591
8074,3177,L,300.3,309.6,1435,45.4,181.0,0,0,0,0,0,0,0,1,0,0.3157622301483334
8075,5627,H,300.1,312.1,1603,32.5,148.0,0,0,0,0,0,0,1,0,0,0.3157622301576988
8076,8827,M,297.2,308.8,1485,47.9,143.0,0,0,0,0,0,0,0,0,1,0.3157622301515882
8077,4213,M,302.0,310.6,1392,60.5,10.0,0,0,0,0,0,0,0,0,1,0.3157622301451312
8078,4486,L,302.7,310.4,1542,35.7,38.0,0,0,0,0,0,0,0,1,0,0.315762230154783
8079,817,L,296.8,307.6,1434,48.3,138.0,0,0,0,0,0,0,0,1,0,0.3157622301482635
8080,5713,L,302.2,311.7,1330,54.6,154.0,0,0,0,0,0,0,0,1,0,0.3157622301397202
8081,6934,L,300.8,311.4,1492,40.6,20.0,0,0,0,0,0,0,0,1,0,0.3157622301520082
8082,6725,L,301.3,310.6,1560,36.8,113.0,0,0,0,0,0,0,0,1,0,0.315762230155693
8083,8334,M,298.8,309.7,1477,48.5,138.0,0,0,0,0,0,0,0,0,1,0.315762230151098
8084,8654,M,297.4,308.3,1335,57.9,113.0,0,0,0,0,0,0,0,0,1,0.3157622301401959
8085,3767,L,302.3,311.1,1373,53.0,181.0,0,0,0,0,0,0,0,1,0,0.3157622301435804
8086,1715,L,298.2,307.8,1388,48.6,76.0,0,0,0,0,0,0,0,1,0,0.315762230144812
8087,769,L,296.9,308.0,1713,29.3,13.0,0,0,0,0,0,0,0,1,0,0.3157622301619274
8088,4272,L,302.6,310.8,1470,41.2,156.0,0,0,0,0,0,0,0,1,0,0.3157622301506599
8089,6418,L,300.3,310.0115802171291,1540,39.9,203.0,0,0,0,0,0,0,0,1,0,0.3157622301546791
8090,3165,L,300.4,309.7,1685,31.3,152.0,0,0,0,0,0,0,0,1,0,0.3157622301609588
8091,9471,H,298.6,309.4,1439,47.1,149.0,0,0,0,0,0,0,1,0,0,0.3157622301486114
8092,5337,L,303.2,312.4,1663,33.7,71.0,0,0,0,0,0,0,0,1,0,0.3157622301601492
8093,6529,L,301.2,310.5,1546,40.0,55.0,0,0,0,0,0,0,0,1,0,0.315762230154989
8094,619,H,298.2,310.0,1433,44.2,108.0,0,0,0,0,0,0,1,0,0,0.3157622301481933
8095,5536,L,302.3,311.7,1465,43.5,117.0,0,0,0,0,0,0,0,1,0,0.3157622301503416
8096,6391,L,300.3,309.8,1450,55.0,135.0,0,0,0,0,0,0,0,1,0,0.3157622301493591
8097,1385,L,298.9,310.3,1484,43.8,124.0,0,0,0,0,0,0,0,1,0,0.3157622301515275
8098,8724,L,300.1,308.6,1578,34.4,76.0,0,0,0,0,0,0,0,1,0,0.3157622301565603
8099,5992,L,300.7,310.7,1416,40.4,214.0,0,0,0,0,0,0,0,1,0,0.3157622301469683
8100,831,L,296.6,307.4,1631,35.0,168.0,0,0,0,0,0,0,0,1,0,0.3157622301588891
8101,8427,L,299.1,310.5,1628,35.9,174.0,0,0,0,0,0,0,0,1,0,0.3157622301587656
8102,5389,M,302.8,312.3,1432,49.0,218.0,0,0,0,0,0,0,0,0,1,0.3157622301481229
8103,4357,L,302.0,309.8,1649,31.0,152.0,0,0,0,0,0,0,0,1,0,0.3157622301596104
8104,9593,L,299.2,310.4,1379,46.8,39.0,0,0,0,0,0,0,0,1,0,0.3157622301440798
8105,267,H,298.0,308.1,1440,43.7,37.0,0,0,0,0,0,0,1,0,0,0.3157622301486803
8106,7772,L,300.3,311.6,1709,29.5,27.0,0,0,0,0,0,0,0,1,0,0.315762230161793
8107,3882,L,302.5,311.5,1521,44.1,37.0,0,0,0,0,0,0,0,1,0,0.3157622301536637
8108,5911,M,300.8,310.0115802171291,1458,43.4,0.0,0,0,0,0,0,0,0,0,1,0.3157622301498884
8109,6260,M,300.1,310.8,1396,47.4,5.0,0,0,0,0,0,0,0,0,1,0.3157622301454466
8110,8144,L,299.7,310.9,1477,40.4,83.0,0,0,0,0,0,0,0,1,0,0.315762230151098
8111,6028,M,300.7,310.0115802171291,1413,44.3,72.0,0,0,0,0,0,0,0,0,1,0.3157622301467457
8112,5753,H,300.1,311.8,1804,25.0,43.0,0,0,0,0,0,0,1,0,0,0.315762230164661
8113,9581,M,299.5,310.7,1423,56.5,7.0,0,0,0,0,0,0,0,0,1,0.3157622301474801
8114,2203,M,299.9,309.2,1548,35.7,97.0,0,0,0,0,0,0,0,0,1,0.3157622301550912
8115,6514,L,301.1,310.0,1513,38.0,17.0,0,0,0,0,0,0,0,1,0,0.3157622301532202
8116,2517,L,298.8,308.5,1736,29.0,31.0,0,0,0,0,0,0,0,1,0,0.3157622301626752
8117,8689,L,297.1,308.5,1483,46.9,203.0,0,0,0,0,0,0,0,1,0,0.3157622301514667
8118,5977,H,300.5,310.6,1378,51.5,108.0,0,0,0,0,0,0,1,0,0,0.3157622301439972
8119,2781,M,300.2,309.6,1556,35.8,36.0,0,0,0,0,0,0,0,0,1,0.3157622301554945
8120,6931,M,300.9,311.5,1836,21.8,12.0,0,0,0,0,0,0,0,0,1,0.3157622301654924
8121,722,L,297.5,308.9,1696,30.9,133.0,0,0,0,0,0,0,0,1,0,0.3157622301613472
8122,8701,M,297.3,308.7,1451,43.8,24.0,0,0,0,0,0,0,0,0,1,0.315762230149426
8123,1308,L,298.8,310.0,1423,42.1,154.0,0,0,0,0,0,0,0,1,0,0.3157622301474801
8124,1764,L,298.2,307.6,1511,31.0,209.0,1,1,0,0,0,0,0,1,0,0.3157622301531078
8125,9382,M,297.5,308.1,1480,42.4,112.0,0,0,0,0,0,0,0,0,1,0.3157622301512831
8126,8621,L,297.6,308.5,1475,42.4,24.0,0,0,0,0,0,0,0,1,0,0.3157622301509737
8127,2771,L,300.1,309.6,1364,45.9,16.0,0,0,0,0,0,0,0,1,0,0.3157622301428141
8128,6648,L,301.5,310.5,1927,22.4,149.0,0,0,0,0,0,0,0,1,0,0.3157622301675545
8129,1548,L,298.3,308.9,1348,55.5,102.0,0,0,0,0,0,0,0,1,0,0.3157622301413986
8130,4499,H,302.6,310.4,1614,36.0,74.0,0,0,0,0,0,0,1,0,0,0.3157622301581766
8131,279,M,300.1,308.0,1620,29.4,75.0,0,0,0,0,0,0,0,0,1,0.3157622301584317
8132,9833,L,298.4,309.2,2118,17.7,210.0,0,0,0,0,0,0,0,1,0,0.3157622301707769
8133,9469,L,298.6,309.4,1375,55.4,145.0,0,0,0,0,0,0,0,1,0,0.3157622301437479
8134,9219,L,297.7,308.8,1354,50.2,103.0,0,0,0,0,0,0,0,1,0,0.3157622301419376
8135,9614,L,299.0,310.2,1377,62.5,92.0,1,0,0,1,0,0,0,1,0,0.3157622301439143
8136,2842,L,300.3,309.4,1705,29.4,190.0,0,0,0,0,0,0,0,1,0,0.3157622301616574
8137,8690,L,300.1,308.4,1543,39.6,205.0,0,0,0,0,0,0,0,1,0,0.3157622301548347
8138,9097,L,297.2,308.1,1712,30.9,204.0,0,0,0,0,0,0,0,1,0,0.315762230161894
8139,8478,H,298.5,309.6,1579,33.5,91.0,0,0,0,0,0,0,1,0,0,0.3157622301566073
8140,2037,L,299.0,308.7,1892,22.8,96.0,0,0,0,0,0,0,0,1,0,0.31576223016681
8141,2377,M,299.2,308.3,1364,51.8,104.0,0,0,0,0,0,0,0,0,1,0.3157622301428141
8142,8984,M,297.0,307.7,1261,51.1,130.0,0,0,0,0,0,0,0,0,1,0.3157622301323205
8143,1439,L,298.8,309.9,1482,39.1,45.0,0,0,0,0,0,0,0,1,0,0.3157622301514057
8144,9211,M,297.9,309.0,2456,13.9,82.0,0,0,0,0,0,0,0,0,1,0.3157622301742346
8145,1133,L,296.8,307.9,1271,61.4,125.0,0,0,0,0,0,0,0,1,0,0.3157622301334979
8146,8270,H,299.2,310.0115802171291,1761,30.4,180.0,0,0,0,0,0,0,1,0,0,0.3157622301634425
8147,8412,L,298.6,309.8,1496,37.7,134.0,0,0,0,0,0,0,0,1,0,0.3157622301522445
8148,1890,H,297.7,307.4,1432,40.2,132.0,0,0,0,0,0,0,1,0,0,0.3157622301481229
8149,3392,L,301.5,310.7,1466,47.3,77.0,0,0,0,0,0,0,0,1,0,0.3157622301504056
8150,7,L,300.1,308.6,1558,42.4,14.0,0,0,0,0,0,0,0,1,0,0.315762230155594
8151,8533,L,298.6,310.0115802171291,1315,55.5,28.0,0,0,0,0,0,0,0,1,0,0.3157622301382476
8152,1213,L,296.9,307.9,1359,56.5,110.0,0,0,0,0,0,0,0,1,0,0.3157622301423792
8153,4557,M,300.1,310.6,1349,51.2,6.0,1,0,1,0,0,0,0,0,1,0.3157622301414892
8154,6525,L,301.1,310.4,1874,24.8,47.0,0,0,0,0,0,0,0,1,0,0.3157622301664043
8155,8671,L,300.1,308.9,1581,30.4,155.0,0,0,0,0,0,0,0,1,0,0.3157622301567009
8156,3330,L,301.6,310.0115802171291,1683,29.7,131.0,0,0,0,0,0,0,0,1,0,0.3157622301608869
8157,4280,L,302.0,310.1,1361,45.4,174.0,1,0,1,0,0,0,0,1,0,0.315762230142554
8158,3367,M,301.4,310.7,1692,32.3,5.0,0,0,0,0,0,0,0,0,1,0.3157622301612072
8159,7852,L,300.4,311.7,1373,47.2,108.0,0,0,0,0,0,0,0,1,0,0.3157622301435804
8160,7067,M,300.8,310.7,1572,36.2,167.0,0,0,0,0,0,0,0,0,1,0.3157622301562758
8161,3891,L,302.3,311.2,1386,53.5,59.0,0,0,0,0,0,0,0,1,0,0.315762230144651
8162,1044,L,296.5,307.6,1431,45.2,90.0,0,0,0,0,0,0,0,1,0,0.3157622301480523
8163,1781,L,298.5,310.0115802171291,1595,32.3,46.0,0,0,0,0,0,0,0,1,0,0.3157622301573425
8164,9337,L,298.5,308.9,1725,31.9,205.0,0,0,0,0,0,0,0,1,0,0.3157622301623227
8165,6901,L,301.0,311.7,1670,31.3,150.0,0,0,0,0,0,0,0,1,0,0.3157622301604116
8166,4128,H,302.0,310.6,1438,43.2,12.0,0,0,0,0,0,0,1,0,0,0.3157622301485422
8167,7722,L,300.5,311.6,1425,42.4,108.0,0,0,0,0,0,0,0,1,0,0.3157622301476244
8168,1960,M,297.8,307.6,1352,49.4,102.0,0,0,0,0,0,0,0,0,1,0.315762230141759
8169,9661,M,300.1,309.8,1392,43.1,108.0,0,0,0,0,0,0,0,0,1,0.3157622301451312
8170,4316,M,300.1,310.0,1651,29.8,44.0,0,0,0,0,0,0,0,0,1,0.3157622301596886
8171,8973,M,296.8,310.0115802171291,1455,49.9,102.0,0,0,0,0,0,0,0,0,1,0.3157622301496914
8172,188,L,298.2,308.4,1379,43.1,65.0,0,0,0,0,0,0,0,1,0,0.3157622301440798
8173,2318,L,299.2,308.8,1605,31.1,181.0,0,0,0,0,0,0,0,1,0,0.3157622301577867
8174,1040,L,296.7,307.7,1524,36.8,82.0,0,0,0,0,0,0,0,1,0,0.3157622301538276
