,UDI,Type,air_temperature,process_temperature,rotational_speed_actual,torque,tool_wear,machine_failure,TWF,HDF,PWF,OSF,RNF,H,L,M,rotational_speed_normalised
8822,563,L,297.6,309.5,1574,30.9,151.0,0,0,0,0,0,0,0,1,0,0.3157622301563712
8823,4451,L,302.5,310.3,1551,37.3,168.0,0,0,0,0,0,0,0,1,0,0.3157622301552434
8824,446,L,297.5,308.6,1793,26.7,70.0,0,0,0,0,0,0,0,1,0,0.3157622301643609
8825,2951,M,300.7,309.5,1445,46.4,24.0,0,0,0,0,0,0,0,0,1,0.3157622301490221
8826,4607,L,300.1,310.0115802171291,1556,45.3,108.0,0,0,0,0,0,0,0,1,0,0.3157622301554945
8827,5405,H,302.8,312.5,1422,46.1,4.0,0,0,0,0,0,0,1,0,0,0.3157622301474077
8828,1477,L,298.4,309.5,1692,28.3,136.0,0,0,0,0,0,0,0,1,0,0.3157622301612072
8829,9408,L,297.8,308.3,1435,50.1,189.0,0,0,0,0,0,0,0,1,0,0.3157622301483334
8830,3140,H,300.1,309.9,1513,38.7,76.0,0,0,0,0,0,0,1,0,0,0.3157622301532202
8831,1976,L,298.0,307.7,1422,45.6,140.0,0,0,0,0,0,0,0,1,0,0.3157622301474077
8832,8948,M,297.3,308.2,1452,38.2,44.0,0,0,0,0,0,0,0,0,1,0.3157622301494926
8833,905,H,295.7,306.2,1458,49.8,151.0,0,0,0,0,0,0,1,0,0,0.3157622301498884
8834,1407,L,298.9,310.1,1442,48.0,181.0,0,0,0,0,0,0,0,1,0,0.3157622301488176
8835,6522,L,301.1,310.1,1666,27.2,40.0,0,0,0,0,0,0,0,1,0,0.3157622301602623
8836,9432,L,298.0,310.0115802171291,1430,57.0,43.0,0,0,0,0,0,0,0,1,0,0.3157622301479815
8837,7883,H,300.7,312.3,1670,27.3,81.0,0,0,0,0,0,0,1,0,0,0.3157622301604116
8838,6717,L,301.3,310.6,1387,53.6,94.0,0,0,0,0,0,0,0,1,0,0.3157622301447316
8839,3696,L,302.2,311.3,1530,37.3,207.0,1,1,0,0,0,0,0,1,0,0.3157622301541512
8840,8658,L,297.4,308.4,1421,46.0,124.0,0,0,0,0,0,0,0,1,0,0.3157622301473349
8841,8406,M,298.4,309.5,1484,41.7,108.0,0,0,0,0,0,0,0,0,1,0.3157622301515275
8842,4678,H,303.5,311.6,1466,47.0,80.0,0,0,0,0,0,0,1,0,0,0.3157622301504056
8843,8261,H,299.1,310.6,1332,48.0,148.0,0,0,0,0,0,0,1,0,0,0.3157622301399114
8844,7448,M,300.3,311.9,1677,30.8,48.0,0,0,0,0,0,0,0,0,1,0.3157622301606695
8845,601,L,297.8,309.7,1547,37.3,108.0,0,0,0,0,0,0,0,1,0,0.3157622301550402
8846,2088,L,300.1,309.3,1577,36.6,14.0,0,0,0,0,0,0,0,1,0,0.3157622301565133
8847,3886,L,302.5,311.5,1677,29.2,49.0,0,0,0,0,0,0,0,1,0,0.3157622301606695
8848,6476,L,300.5,309.7,1560,30.2,139.0,0,0,0,0,0,0,0,1,0,0.315762230155693
8849,8538,L,298.6,309.5,1730,30.2,41.0,0,0,0,0,0,0,0,1,0,0.3157622301624841
8850,7726,L,300.6,311.7,1744,26.9,111.0,0,0,0,0,0,0,0,1,0,0.3157622301629257
8851,5615,H,303.0,312.2,1624,28.8,117.0,0,0,0,0,0,0,1,0,0,0.3157622301585995
8852,9876,M,298.9,309.8,1363,50.6,115.0,0,0,0,0,0,0,0,0,1,0.3157622301427276
8853,4050,L,301.8,310.8,1505,41.2,33.0,0,0,0,0,0,0,0,1,0,0.3157622301527668
8854,5469,L,302.8,312.3,1764,29.9,162.0,0,0,0,0,0,0,0,1,0,0.3157622301635316
8855,2461,L,299.0,308.6,1466,46.4,112.0,0,0,0,0,0,0,0,1,0,0.3157622301504056
8856,1034,H,296.4,307.5,1556,38.0,62.0,0,0,0,0,0,0,1,0,0,0.3157622301554945
8857,6173,L,300.8,310.6,1577,37.9,227.0,1,1,0,0,0,0,0,1,0,0.3157622301565133
8858,2589,L,299.0,308.7,1706,28.6,206.0,0,0,0,0,0,0,0,1,0,0.3157622301616914
8859,3118,M,300.1,309.3,1469,43.9,20.0,0,0,0,0,0,0,0,0,1,0.3157622301505966
8860,9796,L,298.5,309.3,1623,33.1,109.0,0,0,0,0,0,0,0,1,0,0.3157622301585577
8861,6436,L,300.3,309.9,1621,34.1,36.0,0,0,0,0,0,0,0,1,0,0.3157622301584738
8862,5788,L,301.7,311.3,1584,38.8,132.0,0,0,0,0,0,0,0,1,0,0.3157622301568404
8863,9718,L,298.9,309.9,1500,44.2,115.0,0,0,0,0,0,0,0,1,0,0.3157622301524782
8864,2831,M,300.4,309.3,1411,41.6,160.0,0,0,0,0,0,0,0,0,1,0.3157622301465963
8865,1294,H,298.7,309.8,1582,33.4,121.0,0,0,0,0,0,0,1,0,0,0.3157622301567476
8866,6851,M,301.0,311.2,1521,35.8,13.0,0,0,0,0,0,0,0,0,1,0.3157622301536637
8867,4768,L,303.6,311.9,1473,50.1,84.0,0,0,0,0,0,0,0,1,0,0.3157622301508487
8868,1484,L,298.0,308.9,1578,35.6,153.0,0,0,0,0,0,0,0,1,0,0.3157622301565603
8869,3394,L,300.1,310.6,1490,48.1,81.0,0,0,0,0,0,0,0,1,0,0.315762230151889
8870,8467,L,298.7,309.8,1469,38.4,62.0,0,0,0,0,0,0,0,1,0,0.3157622301505966
8871,5486,L,302.6,312.1,1344,51.0,206.0,0,0,0,0,0,0,0,1,0,0.3157622301410337
8872,3562,L,301.7,310.6,1486,38.5,78.0,0,0,0,0,0,0,0,1,0,0.3157622301516487
8873,9008,L,297.4,308.0,1383,46.2,188.0,0,0,0,0,0,0,0,1,0,0.3157622301444077
8874,485,L,297.4,309.0,1568,33.7,175.0,0,0,0,0,0,0,0,1,0,0.3157622301560836
8875,2952,L,300.7,309.5,1685,31.1,27.0,0,0,0,0,0,0,0,1,0,0.3157622301609588
8876,6916,L,301.0,311.4,1484,36.2,188.0,0,0,0,0,0,0,0,1,0,0.3157622301515275
8877,5524,M,302.5,311.9,1524,34.8,86.0,0,0,0,0,0,0,0,0,1,0.3157622301538276
8878,8576,M,297.6,308.3,1648,29.1,134.0,0,0,0,0,0,0,0,0,1,0.3157622301595713
8879,1087,L,297.0,307.9,1455,49.0,204.0,0,0,0,0,0,0,0,1,0,0.3157622301496914
8880,7046,M,300.7,310.0115802171291,1609,27.6,108.0,0,0,0,0,0,0,0,0,1,0.3157622301579611
8881,3634,M,302.2,311.3,1521,40.6,52.0,0,0,0,0,0,0,0,0,1,0.3157622301536637
8882,8011,L,300.8,311.8,1323,61.1,178.0,0,0,0,0,0,0,0,1,0,0.3157622301390417
8883,2478,L,298.9,308.5,1387,57.3,154.0,0,0,0,0,0,0,0,1,0,0.3157622301447316
8884,3742,L,302.4,311.3,1503,38.2,120.0,0,0,0,0,0,0,0,1,0,0.3157622301526518
8885,2822,M,300.3,309.6,1419,42.5,137.0,0,0,0,0,0,0,0,0,1,0.3157622301471889
8886,18,M,298.7,310.0115802171291,1410,45.6,47.0,0,0,0,0,0,0,0,0,1,0.3157622301465212
8887,505,M,297.6,309.3,1529,41.9,3.0,0,0,0,0,0,0,0,0,1,0.3157622301540976
8888,8490,L,298.4,309.4,1461,46.3,121.0,0,0,0,0,0,0,0,1,0,0.3157622301500837
8889,6515,L,301.0,309.9,1507,41.8,19.0,0,0,0,0,0,0,0,1,0,0.3157622301528811
8890,8227,L,299.1,310.5,1389,61.4,64.0,0,0,0,0,0,0,0,1,0,0.3157622301448922
8891,5244,L,303.7,313.1,1721,34.8,50.0,0,0,0,0,0,0,0,1,0,0.3157622301621922
8892,8634,L,297.4,308.3,1336,53.7,61.0,0,0,0,0,0,0,0,1,0,0.3157622301402902
8893,5618,L,303.1,312.4,1404,61.5,127.0,1,0,0,1,0,0,0,1,0,0.3157622301460661
8894,2056,L,299.6,309.4,1643,32.9,145.0,0,0,0,0,0,0,0,1,0,0.3157622301593736
8895,2806,L,300.0,309.4,1460,43.5,102.0,0,0,0,0,0,0,0,1,0,0.3157622301500188
8896,4380,M,301.8,309.5,1732,30.1,220.0,0,0,0,0,0,0,0,0,1,0.3157622301625481
8897,2021,H,298.7,308.4,1560,33.3,53.0,0,0,0,0,0,0,1,0,0,0.315762230155693
8898,5967,L,300.4,310.8,1396,49.3,142.0,0,0,0,0,0,0,0,1,0,0.3157622301454466
8899,8547,L,298.4,309.3,1716,28.4,66.0,0,0,0,0,0,0,0,1,0,0.3157622301620273
8900,161,L,298.4,308.2,1282,60.7,216.0,1,0,0,0,1,0,0,1,0,0.3157622301347494
8901,3818,M,302.1,310.0115802171291,1421,52.0,95.0,0,0,0,0,0,0,0,0,1,0.3157622301473349
8902,6018,L,300.8,310.9,1398,38.2,50.0,0,0,0,0,0,0,0,1,0,0.3157622301456028
8903,187,L,298.1,308.3,1301,56.0,63.0,0,0,0,0,0,0,0,1,0,0.3157622301368085
8904,8607,M,300.1,308.4,1505,37.2,215.0,0,0,0,0,0,0,0,0,1,0.3157622301527668
8905,2410,L,300.1,308.5,1539,46.8,190.0,0,0,0,0,0,0,0,1,0,0.3157622301546269
8906,5323,M,300.1,312.7,1357,55.3,31.0,0,0,0,0,0,0,0,0,1,0.3157622301422034
8907,7579,L,300.4,311.2,1673,28.9,171.0,0,0,0,0,0,0,0,1,0,0.3157622301605227
8908,9980,L,298.5,308.3,1334,49.8,186.0,0,0,0,0,0,0,0,1,0,0.3157622301401014
8909,2316,L,299.2,308.9,1526,37.9,177.0,0,0,0,0,0,0,0,1,0,0.315762230153936
8910,9923,H,298.6,308.8,1566,39.1,36.0,0,0,0,0,0,0,1,0,0,0.3157622301559867
8911,8642,M,297.6,308.5,1360,48.6,77.0,0,0,0,0,0,0,0,0,1,0.3157622301424667
8912,5083,H,304.1,313.2,1590,43.4,52.0,0,0,0,0,0,0,1,0,0,0.3157622301571161
8913,8441,L,298.6,310.0115802171291,1370,56.0,0.0,0,0,0,0,0,0,0,1,0,0.3157622301433272
8914,252,M,298.0,308.2,1466,42.6,2.0,0,0,0,0,0,0,0,0,1,0.3157622301504056
8915,7002,L,300.5,310.5,1564,38.2,199.0,0,0,0,0,0,0,0,1,0,0.3157622301558893
8916,7254,L,300.3,310.5,1522,39.1,217.0,0,0,0,0,0,0,0,1,0,0.3157622301537184
8917,2427,M,298.9,308.2,1372,63.6,30.0,1,0,0,1,0,0,0,0,1,0.3157622301434962
8918,230,L,298.3,308.5,1538,32.2,173.0,0,0,0,0,0,0,0,1,0,0.3157622301545746
8919,8108,H,300.3,311.9,1390,49.0,194.0,0,0,0,0,0,0,1,0,0,0.315762230144972
8920,9011,L,297.2,307.9,1441,40.0,195.0,0,0,0,0,0,0,0,1,0,0.3157622301487491
8921,7860,M,300.5,311.9,1370,44.8,20.0,0,0,0,0,0,0,0,0,1,0.3157622301433272
8922,4915,M,303.5,312.3,1532,41.7,32.0,0,0,0,0,0,0,0,0,1,0.315762230154258
8923,6813,L,300.9,310.6,1350,53.8,131.0,0,0,0,0,0,0,0,1,0,0.3157622301415794
8924,1430,M,298.9,310.0,1456,43.8,15.0,0,0,0,0,0,0,0,0,1,0.3157622301497572
8925,8712,L,297.1,308.5,1733,28.7,108.0,0,0,0,0,0,0,0,1,0,0.31576223016258
8926,3335,M,301.6,310.8,1548,34.2,143.0,0,0,0,0,0,0,0,0,1,0.3157622301550912
8927,4444,L,302.5,310.3,1405,57.4,152.0,0,0,0,0,0,0,0,1,0,0.3157622301461425
8928,822,L,296.7,307.6,1474,41.7,148.0,0,0,0,0,0,0,0,1,0,0.3157622301509113
8929,3728,L,302.3,311.2,1786,24.3,81.0,0,0,0,0,0,0,0,1,0,0.3157622301641658
8930,2417,L,299.0,308.4,1571,38.6,5.0,0,0,0,0,0,0,0,1,0,0.315762230156228
8931,3875,L,302.6,311.7,1254,54.1,19.0,0,0,0,0,0,0,0,1,0,0.3157622301314728
8932,2897,M,300.7,309.5,1633,31.3,90.0,0,0,0,0,0,0,0,0,1,0.3157622301589708
8933,5725,L,302.3,311.8,1433,50.3,108.0,0,0,0,0,0,0,0,1,0,0.3157622301481933
8934,3502,H,301.9,310.0115802171291,1291,63.6,137.0,0,0,0,0,0,0,1,0,0,0.3157622301357405
8935,1355,L,300.1,310.0115802171291,1334,48.0,42.0,0,0,0,0,0,0,0,1,0,0.3157622301401014
8936,1238,M,297.1,308.4,1502,37.3,181.0,0,0,0,0,0,0,0,0,1,0.3157622301525941
8937,3958,L,302.2,311.4,1510,44.9,33.0,0,0,0,0,0,0,0,1,0,0.3157622301530513
8938,5494,L,302.8,312.4,1376,57.1,8.0,0,0,0,0,0,0,0,1,0,0.3157622301438312
8939,7547,H,300.2,311.5,1454,42.8,88.0,0,0,0,0,0,0,1,0,0,0.3157622301496253
8940,2073,L,299.6,309.5,1570,35.5,189.0,0,0,0,0,0,1,0,1,0,0.31576223015618
8941,8592,L,297.4,307.9,1606,33.4,176.0,0,0,0,0,0,0,0,1,0,0.3157622301578305
8942,9181,L,300.1,309.1,1507,36.9,13.0,0,0,0,0,0,0,0,1,0,0.3157622301528811
8943,3247,L,301.0,309.7,1468,42.0,141.0,0,0,0,0,0,0,0,1,0,0.3157622301505332
8944,1036,L,296.4,307.4,1403,48.4,70.0,0,0,0,0,0,0,0,1,0,0.3157622301459895
8945,9496,H,299.3,310.0,1373,44.8,221.0,0,0,0,0,0,0,1,0,0,0.3157622301435804
8946,5141,M,304.3,313.6,1585,32.1,202.0,0,0,0,0,0,0,0,0,1,0.3157622301568867
8947,2082,M,299.4,310.0115802171291,1485,47.1,209.0,0,0,0,0,0,0,0,0,1,0.3157622301515882
8948,1587,M,298.3,308.4,1486,44.2,196.0,0,0,0,0,0,0,0,0,1,0.3157622301516487
8949,9493,L,299.1,309.9,1586,36.6,215.0,0,0,0,0,0,0,0,1,0,0.3157622301569328
8950,3816,L,302.2,310.7,1769,24.9,91.0,0,0,0,0,0,0,0,1,0,0.3157622301636786
8951,7469,L,300.3,311.6,1560,37.7,107.0,0,0,0,0,0,0,0,1,0,0.315762230155693
8952,3422,M,301.5,310.5,1612,29.8,148.0,0,0,0,0,0,0,0,0,1,0.3157622301580908
8953,8103,L,300.3,311.8,1413,46.0,182.0,0,0,0,0,0,0,0,1,0,0.3157622301467457
8954,9591,M,299.2,310.4,1325,52.0,34.0,0,0,0,0,0,0,0,0,1,0.3157622301392371
8955,610,L,298.1,309.9,1629,32.5,45.0,0,0,0,0,0,0,0,1,0,0.3157622301588069
8956,8998,M,297.1,307.9,1609,38.9,166.0,0,0,0,0,0,0,0,0,1,0.3157622301579611
8957,5768,M,301.6,311.2,1415,46.5,82.0,0,0,0,0,0,0,0,0,1,0.3157622301468943
8958,2907,L,300.6,309.3,1409,38.7,115.0,0,0,0,0,0,0,0,1,0,0.3157622301464459
8959,3435,M,301.5,310.0115802171291,1412,44.1,184.0,0,0,0,0,0,0,0,0,1,0.3157622301466711
8960,1523,H,298.2,309.0,1562,37.7,36.0,0,0,0,0,0,0,1,0,0,0.3157622301557914
8961,7588,L,300.4,311.1,1405,54.1,193.0,0,0,0,0,0,0,0,1,0,0.3157622301461425
8962,1020,L,296.3,307.3,1398,52.7,31.0,0,0,0,0,0,0,0,1,0,0.3157622301456028
8963,7996,L,301.0,312.2,1776,28.8,138.0,0,0,0,0,0,0,0,1,0,0.3157622301638816
8964,8166,L,299.6,311.0,1552,33.2,108.0,0,0,0,0,0,0,0,1,0,0.315762230155294
8965,1324,L,300.1,310.1,1361,51.7,192.0,0,0,0,0,0,0,0,1,0,0.315762230142554
8966,9863,M,298.8,310.0115802171291,1439,45.8,81.0,0,0,0,0,0,0,0,0,1,0.3157622301486114
8967,4170,L,302.1,310.5,1559,36.0,108.0,0,0,0,0,0,0,0,1,0,0.3157622301556436
8968,683,H,297.8,309.0,1410,48.8,23.0,0,0,0,0,0,0,1,0,0,0.3157622301465212
8969,5589,M,302.5,311.8,1566,37.6,54.0,0,0,0,0,0,0,0,0,1,0.3157622301559867
8970,2786,L,300.2,309.5,1495,32.6,49.0,0,0,0,0,0,0,0,1,0,0.3157622301521857
8971,3126,L,300.1,310.0115802171291,1694,27.4,44.0,0,0,0,0,0,0,0,1,0,0.3157622301612774
8972,9727,L,298.8,309.8,1557,37.2,139.0,0,0,0,0,0,0,0,1,0,0.3157622301555444
8973,4192,L,302.4,311.0,1317,59.4,179.0,0,0,0,0,0,0,0,1,0,0.315762230138448
8974,6474,H,300.4,309.5,1547,50.7,131.0,0,0,0,0,0,0,1,0,0,0.3157622301550402
8975,4508,L,302.4,310.1,1709,31.8,100.0,0,0,0,0,0,0,0,1,0,0.315762230161793
8976,8323,L,298.7,309.6,1364,44.9,106.0,0,0,0,0,0,0,0,1,0,0.3157622301428141
8977,9555,M,299.3,310.0115802171291,1440,45.5,146.0,0,0,0,0,0,0,0,0,1,0.3157622301486803
8978,1815,L,298.1,307.7,1650,34.1,138.0,0,0,0,0,0,0,0,1,0,0.3157622301596495
8979,7353,M,299.7,310.0115802171291,1440,42.8,30.0,0,0,0,0,0,0,0,0,1,0.3157622301486803
8980,4090,M,301.9,310.5,1590,40.3,130.0,0,0,0,0,0,0,0,0,1,0.3157622301571161
8981,2195,M,299.6,308.9,1568,35.3,77.0,0,0,0,0,0,0,0,0,1,0.3157622301560836
8982,7436,L,299.9,311.3,1504,40.7,20.0,0,0,0,0,0,0,0,1,0,0.3157622301527094
8983,9517,L,300.1,310.1,1341,54.5,51.0,0,0,0,0,0,0,0,1,0,0.3157622301407571
8984,405,L,297.3,308.6,1297,45.9,184.0,0,0,0,0,0,0,0,1,0,0.3157622301363854
8985,8218,L,300.1,310.6,1577,37.1,44.0,0,0,0,0,0,0,0,1,0,0.3157622301565133
8986,9290,L,298.2,308.9,1367,45.0,85.0,0,0,0,0,0,0,0,1,0,0.3157622301430718
8987,9736,L,300.1,310.1,1444,47.7,161.0,0,0,0,0,0,0,0,1,0,0.3157622301489542
8988,5229,M,303.9,313.1,1343,61.4,14.0,0,0,0,0,0,0,0,0,1,0.3157622301409418
8989,2700,L,299.9,309.4,1363,60.9,57.0,0,0,0,0,0,0,0,1,0,0.3157622301427276
8990,3197,L,300.1,309.1,1489,40.3,7.0,0,0,0,0,0,0,0,1,0,0.3157622301518292
8991,9889,M,298.8,309.6,1575,34.4,149.0,0,0,0,0,0,0,0,0,1,0.3157622301564187
8992,8177,L,299.8,311.2,1564,40.0,172.0,0,0,0,0,0,0,0,1,0,0.3157622301558893
8993,1955,L,297.9,307.8,1459,46.9,85.0,0,0,0,0,0,0,0,1,0,0.3157622301499537
8994,2116,L,300.1,309.0,1404,47.3,86.0,0,0,0,0,0,0,0,1,0,0.3157622301460661
8995,1710,L,298.2,307.8,1749,26.1,66.0,0,0,0,0,0,0,0,1,0,0.3157622301630799
8996,3668,L,302.3,311.6,1665,34.3,139.0,0,0,0,0,0,0,0,1,0,0.3157622301602247
8997,630,L,298.3,310.1,1523,45.9,99.0,0,0,0,0,0,0,0,1,0,0.3157622301537731
8998,2983,L,300.5,309.5,1795,27.7,117.0,0,0,0,0,0,0,0,1,0,0.315762230164416
8999,8162,H,299.6,311.0,1714,30.2,128.0,0,0,0,0,0,0,1,0,0,0.3157622301619608
9000,2524,L,300.1,308.7,1635,35.2,47.0,0,0,0,0,0,0,0,1,0,0.3157622301590522
9001,1139,L,296.9,310.0115802171291,1435,41.6,139.0,0,0,0,0,0,0,0,1,0,0.3157622301483334
9002,1267,L,298.0,309.6,1633,34.8,41.0,0,0,0,0,0,0,0,1,0,0.3157622301589708
9003,8373,M,298.8,310.0115802171291,1448,44.8,31.0,0,0,0,0,0,0,0,0,1,0.315762230149225
9004,5719,L,300.1,312.0,1621,32.5,169.0,0,0,0,0,0,0,0,1,0,0.3157622301584738
9005,9954,L,298.1,307.8,1565,35.3,119.0,0,0,0,0,0,0,0,1,0,0.3157622301559381
9006,7513,M,300.5,311.8,1636,34.4,2.0,0,0,0,0,0,0,0,0,1,0.3157622301590928
9007,1019,L,296.3,307.2,1291,58.6,29.0,0,0,0,0,0,0,0,1,0,0.3157622301357405
9008,9704,L,298.9,310.0,1422,43.6,78.0,0,0,0,0,0,0,0,1,0,0.3157622301474077
9009,3069,H,300.0,310.0115802171291,1622,31.8,103.0,0,0,0,0,0,0,1,0,0,0.3157622301585158
9010,4525,M,302.5,310.5,1527,38.8,136.0,0,0,0,0,0,0,0,0,1,0.3157622301539901
9011,9246,L,298.3,308.9,1708,27.3,170.0,0,0,0,0,0,0,0,1,0,0.3157622301617593
9012,9584,L,299.3,310.5,1281,59.8,15.0,0,0,0,0,0,0,0,1,0,0.3157622301346374
9013,7126,L,300.7,310.1,1261,56.6,98.0,0,0,0,0,0,0,0,1,0,0.3157622301323205
9014,6296,H,301.1,310.6,1782,24.9,93.0,0,0,0,0,0,0,1,0,0,0.3157622301640529
9015,8684,L,297.2,310.0115802171291,1447,47.9,188.0,0,0,0,0,0,0,0,1,0,0.3157622301491575
9016,6676,L,301.5,310.6,1579,28.0,108.0,0,0,0,0,0,0,0,1,0,0.3157622301566073
9017,4271,L,302.6,310.9,1331,52.0,154.0,1,0,1,0,0,0,0,1,0,0.3157622301398159
9018,6343,M,300.3,309.8,1444,42.0,3.0,0,0,0,0,0,0,0,0,1,0.3157622301489542
9019,3597,L,300.1,310.5,1354,50.0,169.0,0,0,0,0,0,0,0,1,0,0.3157622301419376
9020,7989,L,301.1,312.3,1486,34.9,122.0,0,0,0,0,0,0,0,1,0,0.3157622301516487
9021,4632,L,303.0,311.2,1383,44.6,198.0,0,0,0,0,0,0,0,1,0,0.3157622301444077
9022,5103,M,304.1,313.5,1587,33.6,108.0,0,0,0,0,0,0,0,0,1,0.3157622301569788
9023,4460,L,302.6,310.4,1743,26.3,191.0,0,0,0,0,0,0,0,1,0,0.3157622301628947
9024,276,L,298.0,308.0,1401,54.7,65.0,0,0,0,0,0,0,0,1,0,0.3157622301458355
9025,8225,L,299.1,310.5,1496,35.2,60.0,0,0,0,0,0,0,0,1,0,0.3157622301522445
9026,8869,L,297.9,309.0,1456,46.5,52.0,0,0,0,0,0,0,0,1,0,0.3157622301497572
9027,5496,H,302.9,312.5,1357,55.0,12.0,0,0,0,0,0,1,1,0,0,0.3157622301422034
9028,5137,L,304.2,313.4,1735,28.9,192.0,0,0,0,0,0,0,0,1,0,0.3157622301626435
9029,44,H,300.1,309.2,1372,48.5,120.0,0,0,0,0,0,0,1,0,0,0.3157622301434962
9030,382,L,297.5,308.5,1546,40.4,129.0,0,0,0,0,0,0,0,1,0,0.315762230154989
9031,3341,M,301.5,310.8,1452,44.1,157.0,0,0,0,0,0,0,0,0,1,0.3157622301494926
9032,1150,L,297.2,308.1,1446,38.5,164.0,0,0,0,0,0,0,0,1,0,0.31576223014909
9033,6789,M,301.1,310.6,1410,43.9,73.0,0,0,0,0,0,0,0,0,1,0.3157622301465212
9034,4948,L,303.7,310.0115802171291,1395,53.9,123.0,0,0,0,0,0,0,0,1,0,0.3157622301453681
9035,3649,M,302.2,310.0115802171291,1443,47.0,90.0,0,0,0,0,0,0,0,0,1,0.315762230148886
9036,4477,L,302.6,310.4,1415,52.1,12.0,0,0,0,0,0,0,0,1,0,0.3157622301468943
9037,4332,M,301.6,309.9,1746,31.1,83.0,0,0,0,0,0,0,0,0,1,0.3157622301629876
9038,5918,L,300.6,310.2,1341,52.6,21.0,0,0,0,0,0,0,0,1,0,0.3157622301407571
9039,8176,M,299.9,311.3,1445,41.2,169.0,0,0,0,0,0,0,0,0,1,0.3157622301490221
9040,1072,L,296.9,307.8,1425,49.1,163.0,0,0,0,0,0,0,0,1,0,0.3157622301476244
9041,3407,L,301.2,310.4,1470,44.0,113.0,0,0,0,0,0,0,0,1,0,0.3157622301506599
9042,9188,L,297.9,309.0,1379,47.3,28.0,0,0,0,0,0,0,0,1,0,0.3157622301440798
9043,6403,M,300.1,309.6,1584,36.7,165.0,0,0,0,0,0,0,0,0,1,0.3157622301568404
9044,5969,L,300.4,310.8,1348,56.0,108.0,0,0,0,0,0,0,0,1,0,0.3157622301413986
9045,8644,L,297.5,308.5,1448,54.3,83.0,0,0,0,0,0,0,0,1,0,0.315762230149225
9046,7839,L,300.2,310.0115802171291,1372,49.2,195.0,0,0,0,0,0,0,0,1,0,0.3157622301434962
9047,2400,M,299.2,310.0115802171291,1594,35.8,160.0,0,0,0,0,0,0,0,0,1,0.3157622301572975
9048,7631,L,300.5,311.6,1534,37.7,90.0,0,0,0,0,0,0,0,1,0,0.3157622301543641
9049,244,L,298.0,308.2,1442,44.1,204.0,0,0,0,0,0,0,0,1,0,0.3157622301488176
9050,2826,L,300.3,309.4,1470,33.5,148.0,0,0,0,0,0,0,0,1,0,0.3157622301506599
9051,297,L,298.0,308.5,1395,46.2,122.0,0,0,0,0,0,0,0,1,0,0.3157622301453681
9052,4040,L,301.9,310.8,1567,39.3,9.0,0,0,0,0,0,0,0,1,0,0.3157622301560353
9053,2500,M,299.1,308.9,1325,48.4,220.0,0,0,0,0,0,0,0,0,1,0.3157622301392371
9054,5760,L,301.8,311.3,1551,35.8,61.0,0,0,0,0,0,0,0,1,0,0.3157622301552434
9055,1527,L,298.1,309.0,1787,27.6,47.0,0,0,0,0,0,0,0,1,0,0.3157622301641939
9056,2975,M,300.6,309.4,1521,37.2,90.0,0,0,0,0,0,0,0,0,1,0.3157622301536637
9057,9057,L,297.3,308.3,1430,41.9,95.0,0,0,0,0,0,0,0,1,0,0.3157622301479815
9058,9852,M,298.5,309.3,1761,27.2,49.0,0,0,0,0,0,0,0,0,1,0.3157622301634425
9059,9015,M,297.2,308.1,1340,61.3,207.0,1,0,0,0,1,0,0,0,1,0.3157622301406643
9060,5895,L,301.2,310.9,1597,37.9,164.0,0,0,0,0,0,0,0,1,0,0.3157622301574323
9061,4385,L,301.8,309.6,1443,42.7,231.0,0,0,0,0,0,0,0,1,0,0.315762230148886
9062,1272,H,298.0,309.4,1490,40.5,53.0,0,0,0,0,0,0,1,0,0,0.315762230151889
9063,2118,H,299.4,308.9,1762,29.3,91.0,0,0,0,0,0,0,1,0,0,0.3157622301634722
9064,4568,M,302.8,310.8,1451,44.7,32.0,0,0,0,0,0,0,0,0,1,0.315762230149426
9065,4996,L,303.6,312.6,1540,39.8,21.0,0,0,0,0,0,0,0,1,0,0.3157622301546791
9066,2844,L,300.3,309.2,1532,40.2,194.0,0,0,0,0,0,0,0,1,0,0.315762230154258
9067,4019,M,302.0,310.8,1783,23.1,190.0,0,0,0,0,0,0,0,0,1,0.3157622301640813
9068,7600,L,300.5,310.0115802171291,1759,28.3,13.0,0,0,0,0,0,0,0,1,0,0.3157622301633828
9069,776,L,296.7,307.8,1453,46.0,33.0,0,0,0,0,0,0,0,1,0,0.315762230149559
9070,9031,M,297.5,308.4,1403,44.3,25.0,0,0,0,0,0,0,0,0,1,0.3157622301459895
9071,2078,L,299.4,309.4,1701,31.2,199.0,0,0,0,0,0,0,0,1,0,0.3157622301615204
9072,5913,M,300.7,310.3,1659,29.8,6.0,0,0,0,0,0,0,0,0,1,0.3157622301599972
9073,8892,M,297.7,308.9,1681,28.3,116.0,0,0,0,0,0,0,0,0,1,0.3157622301608148
9074,5454,L,303.0,312.6,1451,42.1,125.0,0,0,0,0,0,0,0,1,0,0.315762230149426
9075,1882,L,298.0,307.6,1548,45.8,111.0,0,0,0,0,0,0,0,1,0,0.3157622301550912
9076,3904,H,302.2,311.1,1476,39.6,96.0,0,0,0,0,0,0,1,0,0,0.315762230151036
9077,3385,L,301.3,310.0115802171291,1426,40.7,54.0,0,0,0,0,0,0,0,1,0,0.3157622301476963
